Date,传媒(2021),计算机(2021),石油石化(2021),美容护理(2021),农林牧渔(2021),社会服务(2021),家用电器(2021),非银金融(2021),汽车(2021),通信(2021),食品饮料(2021),机械设备(2021),电子(2021),煤炭(2021),电力设备(2021),交通运输(2021),医药生物(2021),商贸零售(2021),基础化工(2021),建筑材料(2021),有色金属(2021),银行(2021),公用事业(2021),轻工制造(2021),环保(2021),钢铁(2021),国防军工(2021),纺织服饰(2021),建筑装饰(2021)
,801760.SI,801750.SI,801960.SI,801980.SI,801010.SI,801210.SI,801110.SI,801790.SI,801880.SI,801770.SI,801120.SI,801890.SI,801080.SI,801950.SI,801730.SI,801170.SI,801150.SI,801200.SI,801030.SI,801710.SI,801050.SI,801780.SI,801160.SI,801140.SI,801970.SI,801040.SI,801740.SI,801130.SI,801720.SI
2022/7/19,548.84,"3,898.67","2,232.80","7,212.36","3,685.35","9,620.64","7,050.68","1,506.44","6,641.44","2,003.20","24,186.91","1,518.78","3,956.62","2,998.26","12,001.53","2,342.78","9,414.49","2,770.66","4,671.33","6,937.35","5,500.92","3,165.27","2,470.07","2,333.88","2,011.24","2,623.96","1,579.96","1,616.34","2,184.34"
2022/7/20,552.5,"3,926.57","2,242.91","7,433.76","3,652.70","9,795.91","7,075.45","1,506.76","6,626.31","2,023.61","24,350.98","1,544.52","3,985.94","2,983.30","12,059.93","2,357.21","9,537.33","2,803.55","4,709.07","6,971.05","5,563.90","3,179.82","2,471.41","2,348.64","2,016.27","2,660.03","1,651.78","1,634.79","2,187.96"
2022/7/21,556.42,"3,911.97","2,216.66","7,377.26","3,648.16","9,762.07","7,011.97","1,489.77","6,592.13","2,003.33","24,079.76","1,539.68","4,024.72","2,871.49","11,910.17","2,345.49","9,512.92","2,772.93","4,623.46","6,874.84","5,454.57","3,124.13","2,419.02","2,329.83","1,994.70","2,638.93","1,620.95","1,626.11","2,160.69"
2022/7/22,549.14,"3,877.27","2,198.22","7,317.37","3,601.57","9,695.98","7,017.86","1,495.41","6,646.51","2,002.29","24,040.16","1,538.80","3,979.68","2,852.88","11,964.94","2,362.81","9,384.62","2,792.35","4,589.08","6,763.43","5,444.46","3,134.96","2,425.87","2,318.36","2,029.52","2,624.28","1,617.07","1,616.29","2,164.32"
2022/7/25,543.51,"3,852.67","2,177.33","7,319.57","3,564.70","9,642.30","7,075.44","1,481.17","6,491.70","1,964.24","24,185.98","1,517.76","3,913.78","2,878.03","11,643.76","2,354.72","9,406.69","2,807.72","4,544.31","6,748.40","5,411.48","3,146.84","2,382.95","2,317.55","1,994.66","2,578.30","1,595.73","1,616.15","2,136.02"
2022/7/26,552.4,"3,915.27","2,224.87","7,444.63","3,587.42","9,830.64","7,177.54","1,490.11","6,577.12","1,983.55","24,361.14","1,532.92","3,939.54","2,928.92","11,773.64","2,372.51","9,373.46","2,818.79","4,606.68","6,850.52","5,505.46","3,175.92","2,392.76","2,354.51","2,010.80","2,607.24","1,605.39","1,623.18","2,155.10"
2022/7/27,549.98,"3,931.88","2,235.07","7,594.84","3,595.41","9,740.54","7,158.41","1,482.97","6,683.70","1,991.96","24,010.35","1,559.53","3,939.24","2,937.79","11,951.33","2,364.31","9,297.92","2,791.00","4,613.37","6,791.33","5,523.39","3,158.98","2,398.82","2,364.80","2,025.19","2,610.34","1,620.61","1,632.70","2,148.18"
2022/7/28,549.29,"3,955.36","2,260.91","7,497.29","3,582.25","9,741.45","7,166.29","1,489.13","6,729.51","1,983.88","23,904.60","1,578.93","4,064.81","2,990.03","11,833.96","2,345.85","9,236.91","2,822.53","4,629.98","6,850.48","5,536.14","3,150.49","2,398.83","2,365.43","2,023.25","2,604.93","1,646.75","1,629.23","2,150.90"
2022/7/29,542.91,"3,928.56","2,232.72","7,364.99","3,651.63","9,478.67","7,127.87","1,471.97","6,802.32","1,977.63","23,378.12","1,572.95","4,000.99","2,913.43","11,818.36","2,311.99","9,031.09","2,758.86","4,604.24","6,792.00","5,524.34","3,121.72","2,406.00","2,335.28","2,018.61","2,610.32","1,612.43","1,616.86","2,121.78"
2022/8/1,544.03,"3,961.49","2,255.93","7,422.94","3,627.49","9,510.81","7,098.35","1,458.93","6,946.26","1,981.47","23,488.46","1,590.28","4,092.06","2,966.51","12,089.05","2,318.53","9,051.40","2,765.72","4,642.15","6,739.79","5,595.36","3,087.89","2,390.15","2,325.63","2,029.15","2,587.93","1,620.43","1,621.89","2,106.39"
2022/8/2,520.5,"3,792.23","2,217.89","7,289.57","3,578.15","9,223.12","6,917.86","1,418.17","6,746.69","1,930.66","23,157.02","1,545.59","4,014.65","2,880.45","11,781.58","2,263.56","8,766.44","2,674.23","4,468.09","6,499.22","5,392.06","3,044.04","2,300.70","2,242.58","1,938.04","2,499.57","1,603.90","1,553.10","2,019.07"
2022/8/3,514.07,"3,824.16","2,188.93","7,260.75","3,504.38","9,094.44","6,764.59","1,407.28","6,605.31","1,933.62","23,113.08","1,523.92","4,041.72","2,849.04","11,439.44","2,235.56","8,776.45","2,629.43","4,442.99","6,403.57","5,324.68","3,006.84","2,271.20","2,218.61","1,917.56","2,466.51","1,667.39","1,538.93","1,994.06"
2022/8/4,522.75,"3,873.10","2,186.84","7,197.56","3,542.60","9,226.65","6,789.28","1,419.91","6,539.92","1,955.42","23,517.20","1,531.61","4,099.20","2,827.39","11,448.11","2,244.89","8,956.72","2,649.88","4,501.35","6,452.43","5,372.02","3,037.70","2,317.40","2,245.63","1,936.88","2,472.36","1,635.29","1,556.34","2,013.73"
2022/8/5,535.32,"4,025.45","2,213.93","7,280.10","3,568.03","9,278.14","6,761.19","1,447.31","6,505.86","2,010.49","23,712.64","1,531.02","4,258.70","2,804.74","11,508.42","2,262.41","9,125.46","2,667.96","4,552.61","6,542.77","5,490.03","3,068.78","2,324.26","2,276.93","1,947.28","2,508.64","1,639.91","1,578.03","2,030.09"
2022/8/8,535.26,"4,059.59","2,251.68","7,217.11","3,560.91","9,252.82","6,794.20","1,443.78","6,611.67","2,026.36","23,577.56","1,550.95","4,280.74","2,895.86","11,599.31","2,259.25","9,125.25","2,640.36","4,614.33","6,650.61","5,558.51","3,052.14","2,355.26","2,289.72","1,963.47","2,527.71","1,676.08","1,600.70","2,030.52"
2022/8/9,534.38,"4,035.60","2,273.73","7,260.76","3,495.24","9,200.97","6,807.81","1,437.23","6,571.98","2,050.30","23,515.45","1,560.91","4,303.63","2,988.19","11,831.41","2,273.97","9,054.63","2,677.46","4,664.95","6,620.74","5,597.29","3,037.05","2,354.31","2,296.39","1,966.68","2,536.00","1,700.47","1,605.18","2,030.88"
2022/8/10,529.74,"3,994.53","2,305.80","7,190.05","3,473.10","9,167.46","6,793.94","1,428.74","6,508.54","2,048.20","23,138.56","1,576.12","4,286.81","2,951.39","11,761.42","2,247.38","8,943.37","2,666.90","4,685.68","6,589.57","5,577.01","3,018.48","2,348.70","2,294.33","1,970.88","2,522.21","1,705.73","1,620.02","2,029.92"
2022/8/11,545.15,"4,048.02","2,323.11","7,336.57","3,508.35","9,356.79","6,903.73","1,493.39","6,548.19","2,074.98","23,556.96","1,590.36","4,419.77","2,971.09","11,882.93","2,292.86","9,166.52","2,720.37","4,747.32","6,686.63","5,585.33","3,076.18","2,379.44","2,331.36","1,990.03","2,542.81","1,709.89","1,626.49","2,057.18"
2022/8/12,548.8,"4,029.51","2,365.79","7,303.14","3,499.63","9,385.43","6,878.59","1,495.38","6,474.48","2,046.03","23,782.83","1,580.26","4,338.81","3,042.60","11,674.26","2,321.77","9,193.86","2,707.32","4,761.37","6,739.39","5,581.13","3,081.54","2,404.65","2,350.89","1,984.89","2,538.53","1,672.37","1,637.33","2,067.26"
2022/8/15,545.39,"3,972.69","2,374.98","7,131.87","3,505.07","9,348.17","6,915.57","1,482.55","6,495.93","2,059.23","23,574.20","1,596.14","4,346.80","3,092.22","12,065.55","2,315.34","9,108.06","2,699.06","4,814.24","6,737.08","5,668.01","3,041.28","2,435.39","2,344.90","1,988.48","2,552.60","1,675.24","1,639.51","2,073.39"
2022/8/16,544.28,"3,952.95","2,356.17","7,092.29","3,585.09","9,314.12","6,912.90","1,480.62","6,576.56","2,057.21","23,505.10","1,618.33","4,333.36","3,102.61","12,238.48","2,332.63","9,037.12","2,690.08","4,830.90","6,809.39","5,613.97","3,042.56","2,452.50","2,366.16","1,996.59","2,573.60","1,679.93","1,638.22","2,094.42"
2022/8/17,552.08,"3,966.98","2,351.98","7,209.52","3,600.89","9,405.09","6,976.52","1,503.52","6,651.55","2,068.30","23,614.84","1,618.07","4,385.44","3,099.05","12,405.53","2,350.64","9,084.77","2,714.26","4,770.64","6,768.67","5,562.98","3,075.51","2,470.51","2,363.87","1,998.84","2,564.41","1,676.51","1,647.55","2,107.57"
2022/8/18,543.46,"3,949.26","2,326.34","7,046.42","3,537.20","9,193.71","6,964.43","1,489.23","6,672.38","2,096.79","23,259.02","1,626.66","4,444.94","3,063.13","12,512.49","2,338.55","8,954.51","2,682.64","4,752.24","6,676.43","5,544.53","3,039.26","2,435.97","2,342.68","1,988.25","2,533.51","1,691.95","1,639.27","2,087.98"
2022/8/19,546.31,"3,883.52","2,352.04","6,984.54","3,645.46","9,199.53","6,920.21","1,485.63","6,500.57","2,063.68","23,190.64","1,586.02","4,333.63","3,124.84","12,162.15","2,338.37","8,889.82","2,681.47","4,666.74","6,660.33","5,417.85","3,053.13","2,501.56","2,339.32","1,989.57","2,520.54","1,657.21","1,630.42","2,092.31"
2022/8/22,555.49,"3,909.84","2,366.77","7,089.54","3,694.61","9,333.71","6,937.00","1,481.81","6,580.10","2,069.42","23,234.82","1,587.56","4,361.40","3,193.54","12,253.24","2,372.15","8,950.00","2,731.10","4,775.69","6,664.94","5,619.24","3,047.75","2,496.39","2,371.60","1,997.31","2,558.75","1,671.31","1,639.80","2,113.38"
2022/8/23,550.74,"3,921.03","2,421.27","7,031.94","3,728.38","9,313.43","6,888.05","1,483.89","6,599.31","2,061.54","22,929.19","1,600.59","4,343.78","3,265.64","12,398.77","2,368.97","8,861.77","2,726.18","4,809.15","6,496.35","5,583.25","3,020.56","2,525.93","2,358.26","2,001.87","2,537.93","1,657.39","1,646.83","2,108.79"
2022/8/24,541.66,"3,778.50","2,367.50","6,972.96","3,707.37","9,111.85","6,743.08","1,476.72","6,321.51","2,000.01","22,760.57","1,535.49","4,139.08","3,247.10","11,889.87","2,336.55","8,721.15","2,680.31","4,653.39","6,342.24","5,406.23","3,011.47","2,468.44","2,311.34","1,952.17","2,477.20","1,590.60","1,616.05","2,061.64"
2022/8/25,544.23,"3,752.88","2,449.64","7,044.53","3,741.99","9,176.55","6,792.14","1,509.85","6,305.42","1,992.30","23,195.06","1,519.22","4,113.21","3,416.58","11,651.08","2,388.72","8,778.30","2,707.71","4,641.19","6,411.67","5,378.05","3,054.89","2,495.78","2,329.41","1,953.98","2,493.36","1,589.92","1,613.80","2,080.89"
2022/8/26,543.74,"3,737.82","2,412.41","7,058.44","3,758.37","9,303.89","6,736.19","1,495.67","6,337.79","1,989.15","23,422.13","1,507.25","4,068.63","3,329.80","11,537.51","2,366.76","8,789.77","2,701.99","4,644.29","6,391.50","5,422.42","3,059.47","2,482.82","2,324.63","1,947.68","2,472.83","1,565.64","1,607.78","2,066.61"
2022/8/29,543.85,"3,736.67","2,444.94","6,996.33","3,754.18","9,409.02","6,792.08","1,489.43","6,322.98","1,991.55","23,175.65","1,521.13","4,057.91","3,395.64","11,613.30","2,357.52","8,756.52","2,705.54","4,665.10","6,363.89","5,390.52","3,023.53","2,488.23","2,351.08","1,955.36","2,491.19","1,597.03","1,628.50","2,090.97"
2022/8/30,550.58,"3,751.40","2,396.23","7,046.87","3,752.68","9,446.77","6,817.98","1,489.34","6,266.49","2,020.27","23,082.39","1,502.06","4,041.11","3,222.52","11,432.63","2,372.49","8,763.58","2,716.62","4,600.19","6,316.28","5,353.53","3,039.20","2,443.00","2,369.49","1,947.28","2,484.93","1,586.48","1,626.61","2,089.43"
2022/8/31,549.13,"3,700.83","2,325.15","7,043.65","3,670.63","9,386.78","6,824.32","1,504.68","5,996.25","1,957.35","23,548.72","1,457.46","3,954.84","3,142.19","10,886.63","2,337.80","8,804.36","2,711.95","4,477.69","6,329.82","5,166.24","3,088.68","2,395.02","2,353.53","1,896.76","2,440.83","1,543.35","1,593.20","2,073.74"
2022/9/1,538.59,"3,698.70","2,325.25","6,951.16","3,680.28","9,163.27","6,941.29","1,489.63","5,960.33","1,961.89","23,077.74","1,439.13","3,900.36","3,218.44","10,796.41","2,308.50","8,807.05","2,679.24","4,447.82","6,336.70","5,103.18","3,074.76","2,370.93","2,342.24","1,883.31","2,428.03","1,542.62","1,582.90","2,070.28"
2022/9/2,549.94,"3,741.01","2,340.64","6,930.42","3,704.95","9,219.91","6,893.43","1,487.40","6,007.09","2,006.15","22,816.42","1,453.15","3,978.87","3,179.29","10,726.45","2,318.28","8,783.61","2,664.96","4,462.64","6,298.77","5,072.21","3,068.12","2,391.29","2,361.28","1,890.79","2,416.40","1,572.60","1,600.07","2,070.65"
2022/9/5,539.18,"3,704.37","2,417.31","6,914.66","3,703.88","9,134.08","6,904.70","1,497.14","5,937.34","2,010.68","22,342.12","1,462.28","3,963.19","3,347.33","10,829.42","2,344.04","8,680.01","2,667.63","4,497.19","6,280.93","5,080.83","3,078.37","2,438.23","2,344.24","1,907.92","2,451.66","1,570.50","1,607.16","2,099.59"
2022/9/6,541.34,"3,726.05","2,466.68","6,827.78","3,704.57","9,293.32","6,970.34","1,510.70","6,079.13","2,038.48","22,470.23","1,484.94","4,000.55","3,412.16","11,106.40","2,373.85","8,704.61","2,682.95","4,637.85","6,343.17","5,240.56","3,065.22","2,484.02","2,368.88","1,929.82","2,480.70","1,610.02","1,619.49","2,127.55"
2022/9/7,531.34,"3,730.47","2,484.51","6,751.12","3,667.55","9,254.18","6,985.55","1,499.99","6,167.80","2,045.46","22,171.62","1,499.12","4,048.62","3,403.82","11,312.03","2,368.18","8,660.89","2,673.50","4,633.89","6,276.56","5,313.84","3,051.09","2,512.03","2,358.83","1,943.82","2,478.50","1,619.43","1,621.17","2,144.39"
2022/9/8,526.93,"3,683.02","2,444.31","6,747.51","3,597.50","9,322.15","6,952.63","1,498.85","6,136.80","2,026.72","22,168.74","1,486.63","3,987.96","3,359.88","11,121.23","2,394.04","8,597.77","2,689.26","4,583.23","6,235.99","5,274.57","3,063.45","2,504.43","2,344.03","1,924.89","2,499.61","1,639.89","1,618.54","2,134.77"
2022/9/9,529.06,"3,719.55","2,448.74","6,899.33","3,582.43","9,315.78","7,121.99","1,525.21","6,122.66","2,015.60","22,486.73","1,484.23","3,982.65","3,390.21","11,065.27","2,415.48","8,763.01","2,721.94","4,611.92","6,460.24","5,377.70","3,116.84","2,502.30","2,378.66","1,923.42","2,499.04","1,628.09","1,611.41","2,158.93"
2022/9/13,530.43,"3,738.31","2,439.22","7,028.37","3,671.54","9,462.18","7,199.11","1,527.44","6,190.18","2,011.27","22,775.98","1,486.91","3,989.10","3,341.94","11,059.27","2,429.86","8,663.58","2,748.25","4,584.24","6,463.61","5,422.56","3,144.40","2,457.80","2,402.88","1,909.71","2,484.22","1,643.71","1,612.47","2,146.50"
2022/9/14,525.32,"3,716.37","2,429.37","7,031.62","3,618.07","9,402.34","7,133.32","1,509.09","6,073.19","1,985.09","22,608.81","1,471.15","3,950.82","3,301.20","10,803.97","2,427.15","8,616.32","2,738.65","4,502.33","6,441.13","5,350.32","3,117.68","2,426.63","2,387.24","1,885.85","2,461.53","1,661.07","1,606.86","2,118.17"
2022/9/15,519.27,"3,654.72","2,385.94","6,912.16","3,540.81","9,327.84","7,068.36","1,509.23","5,859.90","1,930.97","22,718.91","1,429.82","3,831.48","3,304.40","10,193.40","2,401.83","8,523.95","2,707.04","4,369.06","6,469.09","5,176.34","3,155.29","2,374.78","2,372.13","1,839.64","2,441.40","1,610.88","1,583.86","2,108.18"
2022/9/16,507.89,"3,638.36","2,310.86","6,808.00","3,479.90","9,196.53","6,918.86","1,435.82","5,742.92","1,904.15","22,282.12","1,396.18","3,767.31","3,147.27","10,036.04","2,335.16","8,262.32","2,652.09","4,274.73","6,217.00","4,988.63","3,090.47","2,304.20","2,308.51","1,789.74","2,374.46","1,609.27","1,546.08","2,026.86"
